order_id,customer_id,order_timestamp,product_id,quantity,unit_price,currency
O001640,C00168,2026-02-15T19:37:00,P005,2,97.89,GBP
O001641,C00253,2026-06-15T05:10:00,P003,4,22.87,GBP
O001642,C00868,2026-04-29T02:58:00,P001,1,80.31,GBP
O001643,C00731,2026-06-27T12:52:00,P004,4,36.37,GBP
O001644,C00302,2026-02-19T12:56:00,P001,1,85.27,GBP
O001645,C00887,2026-06-01T17:44:00,P003,4,25.51,GBP
O001646,C00102,2026-03-08T07:37:00,P004,3,35.5,GBP
O001647,C00482,2026-03-06T20:37:00,P002,3,164.07,GBP
O001648,C00795,2026-05-03T13:19:00,P005,2,90.59,GBP
O001649,C00733,2026-05-10T14:15:00,P001,1,78.25,GBP
O001650,C00718,2026-05-15T22:42:00,P004,4,37.13,GBP
O001651,C00315,2026-03-22T17:52:00,P001,2,80.62,GBP
O001652,C00084,2026-06-08T14:08:00,P003,1,23.3,GBP
O001653,C00927,2026-06-27T15:15:00,P005,1,94.24,GBP
O001654,C00881,2026-03-24T06:36:00,P001,4,74.14,GBP
O001655,C00021,2026-04-05T10:52:00,P004,2,33.58,GBP
O001656,C00929,2026-06-10T18:08:00,P003,3,27.12,GBP
O001657,C00551,2026-04-24T14:27:00,P005,1,86.77,GBP
O001658,C00656,2026-02-13T14:11:00,P005,1,82.62,GBP
O001659,C00508,2026-05-13T08:15:00,P004,1,37.56,GBP
O001660,C00801,2026-05-14T23:43:00,P002,3,145.45,GBP
O001661,C00112,2026-02-13T08:03:00,P003,2,24.13,GBP
O001662,C00207,2026-02-15T12:37:00,P005,2,82.0,GBP
O001663,C00296,2026-03-30T10:53:00,P004,1,32.03,GBP
O001664,C00785,2026-04-09T06:06:00,P004,2,33.38,GBP
O001665,C00341,2026-01-27T09:39:00,P005,4,83.25,GBP
O001666,C00206,2026-02-04T16:55:00,P001,1,74.45,GBP
O001667,C00476,2026-03-07T21:38:00,P001,1,74.07,GBP
O001668,C00046,2026-04-08T00:05:00,P004,3,34.21,GBP
O001669,C00281,2026-02-23T07:05:00,P003,1,25.89,GBP
O001670,C00186,2026-06-16T12:48:00,P002,3,142.36,GBP
O001671,C00408,2026-03-13T02:31:00,P004,4,35.96,GBP
O001672,C00039,2026-02-13T11:17:00,P002,1,137.83,GBP
O001673,C00276,2026-06-23T21:50:00,P002,1,163.4,GBP
O001674,C00487,2026-02-03T22:10:00,P002,3,155.05,GBP
O001675,C00045,2026-03-09T22:29:00,P003,2,25.17,GBP
O001676,C00398,2026-01-14T21:37:00,P002,2,159.65,GBP
O001677,C00342,2026-03-15T22:21:00,P004,2,32.57,GBP
O001678,C00263,2026-01-10T10:54:00,P003,2,26.5,GBP
O001679,C00047,2026-04-14T02:37:00,P001,1,87.88,GBP
O001680,C00005,2026-03-10T12:28:00,P005,2,97.42,GBP
O001681,C00485,2026-04-04T21:39:00,P002,1,140.88,GBP
O001682,C00519,2026-05-06T01:13:00,P003,2,24.58,GBP
O001683,C00225,2026-03-27T12:29:00,P003,3,24.5,GBP
O001684,C00605,2026-05-23T02:09:00,P005,3,94.85,GBP
O001685,C00905,2026-02-23T20:54:00,P005,3,94.99,GBP
O001686,C00543,2026-04-10T19:47:00,P005,3,81.75,GBP
O001687,C00734,2026-04-03T16:40:00,P002,2,159.76,GBP
O001688,C00930,2026-05-15T00:06:00,P004,2,35.86,GBP
O001689,C00416,2026-06-11T13:15:00,P001,3,81.24,GBP
O001690,C00011,2026-03-19T08:35:00,P004,3,37.68,GBP
O001691,C00027,2026-01-27T15:31:00,P003,4,22.57,GBP
O001692,C00696,2026-04-11T11:50:00,P003,1,25.07,GBP
O001693,C00662,2026-04-12T11:01:00,P005,4,97.79,GBP
O001694,C00887,2026-02-04T05:35:00,P002,2,140.07,GBP
O001695,C00044,2026-03-06T08:11:00,P001,2,72.97,GBP
O001696,C00707,2026-01-17T19:35:00,P001,4,85.87,GBP
O001697,C00874,2026-05-25T16:01:00,P001,2,83.81,GBP
O001698,C00391,2026-03-03T11:36:00,P005,1,82.4,GBP
O001699,C00866,2026-03-19T05:01:00,P001,2,87.6,GBP
O001700,C00561,2026-04-12T03:42:00,P002,2,159.46,GBP
O001701,C00162,2026-05-22T14:02:00,P001,2,76.3,GBP
O001702,C00652,2026-03-15T11:15:00,P003,3,23.17,GBP
O001703,C00756,2026-06-02T05:19:00,P002,1,143.61,GBP
O001704,C00153,2026-03-01T23:35:00,P002,1,158.21,GBP
O001705,C00016,2026-01-07T03:17:00,P002,2,138.87,GBP
O001706,C00558,2026-06-18T22:56:00,P002,2,142.93,GBP
O001707,C00341,2026-01-16T21:52:00,P005,1,96.04,GBP
O001708,C00732,2026-03-01T11:27:00,P002,3,157.76,GBP
O001709,C00997,2026-04-08T03:58:00,P004,2,38.47,GBP
O001710,C00603,2026-03-13T23:46:00,P005,4,85.94,GBP
O001711,C00820,2026-04-07T09:45:00,P001,4,86.38,GBP
O001712,C00470,2026-05-29T12:23:00,P002,3,146.27,GBP
O001713,C00004,2026-05-22T06:27:00,P001,1,82.26,GBP
O001714,C00612,2026-01-14T13:23:00,P002,2,161.87,GBP
O001715,C00386,2026-01-15T04:23:00,P004,1,38.13,GBP
O001716,C00739,2026-03-27T14:26:00,P004,2,37.37,GBP
O001717,C00432,2026-01-18T16:43:00,P002,2,147.87,GBP
O001718,C00299,2026-03-24T20:25:00,P005,4,91.29,GBP
O001719,C00886,2026-04-27T06:40:00,P005,2,94.06,GBP
O001720,C00708,2026-03-18T06:37:00,P005,3,83.8,GBP
O001721,C00443,2026-02-12T20:16:00,P002,2,139.96,GBP
O001722,C00969,2026-05-16T07:36:00,P002,1,150.65,GBP
O001723,C00202,2026-05-09T11:06:00,P002,2,156.65,GBP
O001724,C00346,2026-06-03T00:57:00,P004,1,32.5,GBP
O001725,C00790,2026-05-29T09:56:00,P001,1,86.03,GBP
O001726,C00285,2026-03-18T02:32:00,P002,2,144.34,GBP
O001727,C00190,2026-06-01T05:17:00,P003,4,26.54,GBP
O001728,C00454,2026-06-22T00:53:00,P005,2,92.97,GBP
O001729,C00590,2026-06-30T07:44:00,P003,4,22.66,GBP
O001730,C00931,2026-02-10T23:41:00,P005,2,93.44,GBP
O001731,C00659,2026-04-28T09:30:00,P001,2,77.63,GBP
O001732,C00880,2026-03-29T18:52:00,P002,4,141.21,GBP
O001733,C00521,2026-06-14T19:52:00,P003,1,26.43,GBP
O001734,C00749,2026-06-06T00:44:00,P003,1,23.7,GBP
O001735,C00594,2026-06-13T09:08:00,P003,3,25.3,GBP
O001736,C00585,2026-03-30T02:01:00,P005,2,93.58,GBP
O001737,C00354,2026-05-03T04:24:00,P002,2,140.45,GBP
O001738,C00015,2026-01-02T16:27:00,P001,1,80.94,GBP
O001739,C00571,2026-04-22T20:34:00,P003,3,25.0,GBP
O001740,C00404,2026-06-24T15:34:00,P003,3,24.82,GBP
O001741,C00173,2026-06-08T03:20:00,P003,3,25.23,GBP
O001742,C00978,2026-06-15T12:59:00,P003,4,22.7,GBP
O001743,C00586,2026-02-04T22:41:00,P002,1,148.73,GBP
O001744,C00765,2026-02-14T11:21:00,P002,3,155.31,GBP
O001745,C00823,2026-06-12T22:48:00,P003,1,26.95,GBP
O001746,C00816,2026-01-29T22:47:00,P001,3,86.26,GBP
O001747,C00364,2026-04-16T06:04:00,P003,2,27.38,GBP
O001748,C00433,2026-06-18T13:55:00,P004,1,34.44,GBP
O001749,C00805,2026-06-15T19:26:00,P003,3,27.24,GBP
O001750,C00583,2026-04-13T10:18:00,P004,2,31.74,GBP
O001751,C00435,2026-03-10T05:49:00,P003,3,26.7,GBP
O001752,C00778,2026-02-20T05:19:00,P001,3,78.87,GBP
O001753,C00871,2026-02-27T04:47:00,P004,3,35.93,GBP
O001754,C00226,2026-03-18T02:00:00,P002,3,149.34,GBP
O001755,C00153,2026-03-10T06:29:00,P001,1,72.68,GBP
O001756,C00344,2026-06-23T14:02:00,P005,1,85.44,GBP
O001757,C00634,2026-04-04T08:13:00,P001,2,83.95,GBP
O001758,C00168,2026-04-04T05:34:00,P004,4,33.42,GBP
O001759,C00289,2026-04-23T18:44:00,P004,4,31.92,GBP
O001760,C00667,2026-06-10T22:48:00,P004,2,33.52,GBP
O001761,C00519,2026-04-16T21:24:00,P002,1,136.1,GBP
O001762,C00472,2026-05-15T02:42:00,P001,1,83.7,GBP
O001763,C00112,2026-02-04T10:02:00,P003,1,25.11,GBP
O001764,C00381,2026-04-11T20:41:00,P003,1,27.2,GBP
O001765,C00116,2026-05-11T16:27:00,P003,1,26.07,GBP
O001766,C00027,2026-03-13T08:44:00,P005,1,82.24,GBP
O001767,C00674,2026-01-16T14:59:00,P002,1,155.95,GBP
O001768,C00750,2026-03-17T19:27:00,P002,3,164.96,GBP
O001769,C00583,2026-06-03T07:05:00,P001,4,83.4,GBP
O001770,C00297,2026-01-15T09:02:00,P001,1,74.07,GBP
O001771,C00470,2026-01-11T22:54:00,P003,2,25.91,GBP
O001772,C00077,2026-01-08T11:52:00,P003,2,26.42,GBP
O001773,C00091,2026-04-04T17:49:00,P005,3,89.19,GBP
O001774,C00040,2026-04-10T14:10:00,P001,4,84.32,GBP
O001775,C00990,2026-04-02T22:06:00,P001,3,76.27,GBP
O001776,C00535,2026-02-28T11:47:00,P001,1,77.3,GBP
O001777,C00581,2026-03-31T04:06:00,P003,4,26.09,GBP
O001778,C00486,2026-01-14T23:23:00,P002,2,136.94,GBP
O001779,C00553,2026-04-10T03:55:00,P001,1,87.42,GBP
O001780,C00121,2026-01-21T14:49:00,P002,4,160.94,GBP
O001781,C00867,2026-01-25T08:44:00,P002,2,157.53,GBP
O001782,C00270,2026-01-29T01:13:00,P004,4,32.23,GBP
O001783,C00987,2026-03-25T00:21:00,P003,4,27.26,GBP
O001784,C00192,2026-03-23T11:52:00,P002,1,138.64,GBP
O001785,C00509,2026-02-21T17:02:00,P001,1,74.98,GBP
O001786,C00450,2026-02-07T10:59:00,P001,3,80.72,GBP
O001787,C00329,2026-02-15T10:15:00,P001,4,80.77,GBP
O001788,C00737,2026-01-09T20:48:00,P004,2,36.21,GBP
O001789,C00326,2026-02-28T08:00:00,P004,1,31.76,GBP
O001790,C00945,2026-05-30T22:21:00,P005,1,91.34,GBP
O001791,C00854,2026-06-01T03:21:00,P003,1,26.35,GBP
O001792,C00831,2026-06-02T20:51:00,P005,4,83.05,GBP
O001793,C00965,2026-01-29T20:02:00,P002,2,154.84,GBP
O001794,C00529,2026-05-14T15:16:00,P003,3,26.15,GBP
O001795,C00728,2026-06-01T08:46:00,P005,3,83.69,GBP
O001796,C00272,2026-06-12T06:32:00,P003,1,26.03,GBP
O001797,C00153,2026-04-14T14:33:00,P003,4,25.71,GBP
O001798,C00249,2026-05-17T14:47:00,P005,4,96.37,GBP
O001799,C00916,2026-03-13T18:43:00,P001,1,86.05,GBP
O001800,C00343,2026-01-18T05:50:00,P005,2,92.52,GBP
O001801,C00716,2026-04-30T05:03:00,P003,4,23.44,GBP
O001802,C00505,2026-05-01T16:59:00,P005,4,90.29,GBP
O001803,C00467,2026-04-28T17:19:00,P001,1,72.18,GBP
O001804,C00523,2026-06-26T04:35:00,P003,2,27.29,GBP
O001805,C00649,2026-04-02T02:50:00,P002,1,140.72,GBP
O001806,C00364,2026-04-27T19:40:00,P002,2,136.63,GBP
O001807,C00688,2026-03-05T14:45:00,P004,4,32.08,GBP
O001808,C00659,2026-02-11T00:33:00,P001,2,79.13,GBP
O001809,C00604,2026-03-25T03:59:00,P002,4,146.43,GBP
O001810,C00060,2026-06-24T19:11:00,P004,4,38.15,GBP
O001811,C00795,2026-01-29T02:59:00,P001,1,80.86,GBP
O001812,C00690,2026-03-03T21:19:00,P001,2,83.87,GBP
O001813,C00675,2026-06-17T22:55:00,P004,4,34.23,GBP
O001814,C00222,2026-04-16T00:42:00,P005,2,88.5,GBP
O001815,C00224,2026-05-30T20:19:00,P003,4,22.71,GBP
O001816,C00720,2026-04-14T21:56:00,P004,3,34.49,GBP
O001817,C00363,2026-01-06T17:57:00,P001,3,82.37,GBP
O001818,C00852,2026-01-13T23:10:00,P005,2,81.95,GBP
O001819,C00045,2026-04-17T21:21:00,P005,1,84.35,GBP
O001820,C00709,2026-06-01T17:14:00,P001,3,77.61,GBP
O001821,C00913,2026-04-21T10:04:00,P003,3,26.49,GBP
O001822,C00794,2026-01-18T04:19:00,P003,1,23.55,GBP
O001823,C00402,2026-01-13T12:41:00,P001,1,83.18,GBP
O001824,C00451,2026-04-13T03:08:00,P005,1,83.11,GBP
O001825,C00760,2026-03-21T20:51:00,P005,4,84.78,GBP
O001826,C00535,2026-03-09T20:49:00,P001,1,75.78,GBP
O001827,C00461,2026-04-24T09:31:00,P005,1,95.99,GBP
O001828,C00998,2026-01-31T16:19:00,P004,3,34.56,GBP
O001829,C00024,2026-06-27T22:47:00,P001,4,76.46,GBP
O001830,C00348,2026-06-14T06:47:00,P001,4,77.31,GBP
O001831,C00363,2026-06-15T22:41:00,P002,3,161.78,GBP
O001832,C00054,2026-05-18T08:27:00,P005,2,88.08,GBP
O001833,C00970,2026-05-30T02:00:00,P002,3,147.73,GBP
O001834,C00569,2026-04-20T15:05:00,P003,4,26.9,GBP
O001835,C00975,2026-04-05T06:56:00,P003,3,27.2,GBP
O001836,C00255,2026-03-08T22:34:00,P004,2,33.48,GBP
O001837,C00509,2026-01-01T17:41:00,P001,4,74.72,GBP
O001838,C00559,2026-01-12T00:52:00,P002,1,149.77,GBP
O001839,C00877,2026-01-01T03:56:00,P001,2,75.98,GBP
O001840,C00822,2026-01-02T17:09:00,P002,3,160.4,GBP
O001841,C00929,2026-01-25T13:49:00,P001,1,81.55,GBP
O001842,C00591,2026-04-29T11:51:00,P004,3,36.42,GBP
O001843,C00117,2026-04-13T13:36:00,P001,4,80.99,GBP
O001844,C00902,2026-04-12T08:53:00,P003,1,23.82,GBP
O001845,C00288,2026-02-27T20:08:00,P003,4,26.21,GBP
O001846,C00735,2026-01-20T14:49:00,P002,2,138.74,GBP
O001847,C00478,2026-06-26T15:09:00,P002,1,147.94,GBP
O001848,C00349,2026-03-10T22:07:00,P001,4,74.7,GBP
O001849,C00020,2026-02-16T17:51:00,P003,4,26.75,GBP
O001850,C00365,2026-03-26T19:57:00,P002,3,162.07,GBP
O001851,C00393,2026-05-19T17:18:00,P004,2,37.81,GBP
O001852,C00871,2026-02-19T22:49:00,P005,3,89.09,GBP
O001853,C00361,2026-02-18T20:42:00,P001,2,80.51,GBP
O001854,C00239,2026-05-19T10:02:00,P005,1,88.93,GBP
O001855,C00804,2026-06-13T10:22:00,P003,2,23.77,GBP
O001856,C00686,2026-06-23T15:03:00,P002,1,146.32,GBP
O001857,C00636,2026-01-16T17:28:00,P003,2,24.68,GBP
O001858,C00797,2026-04-30T20:34:00,P003,2,24.7,GBP
O001859,C00108,2026-05-16T07:26:00,P003,1,23.39,GBP
O001860,C00014,2026-02-10T09:44:00,P005,4,83.98,GBP
O001861,C00551,2026-03-29T05:21:00,P002,1,143.85,GBP
O001862,C00325,2026-01-18T05:26:00,P001,4,84.08,GBP
O001863,C00504,2026-04-14T00:09:00,P005,4,97.75,GBP
O001864,C00046,2026-01-23T00:40:00,P004,4,38.11,GBP
O001865,C00895,2026-03-23T17:15:00,P005,2,89.01,GBP
O001866,C00723,2026-03-21T04:25:00,P003,3,26.73,GBP
O001867,C00566,2026-02-03T19:40:00,P002,3,151.69,GBP
O001868,C00257,2026-06-29T21:47:00,P001,3,82.04,GBP
O001869,C00740,2026-03-17T21:22:00,P003,2,22.58,GBP
O001870,C00903,2026-05-28T18:47:00,P004,2,32.85,GBP
O001871,C00765,2026-03-06T12:52:00,P004,1,35.71,GBP
O001872,C00536,2026-01-31T08:47:00,P003,4,25.53,GBP
O001873,C00045,2026-02-05T20:39:00,P004,2,37.05,GBP
O001874,C00188,2026-06-25T18:58:00,P002,3,160.96,GBP
O001875,C00679,2026-02-21T00:45:00,P004,1,31.61,GBP
O001876,C00633,2026-01-11T09:56:00,P005,4,93.52,GBP
O001877,C00967,2026-01-06T02:35:00,P003,2,22.8,GBP
O001878,C00934,2026-03-03T09:27:00,P003,2,22.84,GBP
O001879,C00618,2026-06-15T08:35:00,P003,1,23.86,GBP
O001880,C00521,2026-02-23T06:48:00,P004,1,35.41,GBP
O001881,C00312,2026-06-16T16:46:00,P003,3,23.21,GBP
O001882,C00025,2026-04-28T10:31:00,P002,2,150.78,GBP
O001883,C00047,2026-02-21T20:18:00,P003,1,26.62,GBP
O001884,C00666,2026-01-15T15:07:00,P005,4,88.69,GBP
O001885,C00888,2026-03-27T11:24:00,P001,3,72.54,GBP
O001886,C00195,2026-03-23T16:31:00,P004,2,36.48,GBP
O001887,C00402,2026-04-26T07:07:00,P002,1,164.91,GBP
O001888,C00276,2026-02-16T08:38:00,P004,3,33.46,GBP
O001889,C00783,2026-01-24T14:49:00,P002,3,139.49,GBP
O001890,C00448,2026-04-17T02:11:00,P003,2,25.03,GBP
O001891,C00984,2026-06-29T09:01:00,P002,3,147.49,GBP
O001892,C00077,2026-04-24T18:00:00,P002,3,155.85,GBP
O001893,C00763,2026-05-07T16:10:00,P002,4,136.8,GBP
O001894,C00070,2026-03-08T13:20:00,P001,3,73.27,GBP
O001895,C00785,2026-01-23T20:19:00,P004,1,33.64,GBP
O001896,C00063,2026-05-31T05:17:00,P003,2,24.55,GBP
O001897,C00927,2026-06-23T11:15:00,P005,4,92.78,GBP
O001898,C00849,2026-02-02T15:13:00,P005,4,85.48,GBP
O001899,C00490,2026-05-03T13:03:00,P003,2,23.79,GBP
O001900,C00230,2026-03-18T16:04:00,P001,1,76.52,GBP
O001901,C00908,2026-02-19T15:25:00,P003,1,25.78,GBP
O001902,C00799,2026-02-02T18:08:00,P002,3,147.53,GBP
O001903,C00817,2026-06-15T14:43:00,P003,2,23.39,GBP
O001904,C00936,2026-06-20T12:50:00,P004,2,34.02,GBP
O001905,C00466,2026-04-05T08:35:00,P003,3,25.86,GBP
O001906,C00015,2026-03-01T10:24:00,P005,2,92.4,GBP
O001907,C00620,2026-04-25T12:19:00,P005,2,87.43,GBP
O001908,C00409,2026-06-18T10:11:00,P002,1,140.43,GBP
O001909,C00877,2026-05-29T08:56:00,P004,3,31.73,GBP
O001910,C00907,2026-03-08T16:53:00,P004,2,34.0,GBP
O001911,C00625,2026-06-19T00:22:00,P001,4,87.11,GBP
O001912,C00395,2026-06-26T20:42:00,P002,1,160.03,GBP
O001913,C00280,2026-03-03T17:27:00,P005,2,86.95,GBP
O001914,C00887,2026-05-13T15:23:00,P001,3,85.61,GBP
O001915,C00788,2026-06-26T17:40:00,P002,3,143.13,GBP
O001916,C00231,2026-01-07T04:29:00,P005,4,92.15,GBP
O001917,C00921,2026-03-03T18:44:00,P003,2,24.04,GBP
O001918,C00823,2026-03-13T02:04:00,P002,3,153.45,GBP
O001919,C00840,2026-05-18T00:15:00,P003,4,25.98,GBP
O001920,C00720,2026-06-10T21:09:00,P005,1,92.44,GBP
O001921,C00553,2026-04-26T13:40:00,P002,3,161.64,GBP
O001922,C00961,2026-06-18T05:56:00,P004,4,32.65,GBP
O001923,C00825,2026-04-30T03:32:00,P001,4,77.61,GBP
O001924,C00199,2026-05-03T18:19:00,P001,4,77.45,GBP
O001925,C00126,2026-04-14T05:21:00,P001,2,83.84,GBP
O001926,C00388,2026-05-02T02:55:00,P002,4,157.25,GBP
O001927,C00203,2026-01-17T09:57:00,P001,2,83.17,GBP
O001928,C00928,2026-01-20T19:25:00,P001,4,78.36,GBP
O001929,C00888,2026-01-31T14:28:00,P002,4,144.31,GBP
O001930,C00633,2026-05-20T17:50:00,P005,4,92.56,GBP
O001931,C00492,2026-04-11T05:52:00,P001,2,80.03,GBP
O001932,C00320,2026-04-29T19:26:00,P002,4,138.77,GBP
O001933,C00415,2026-06-16T18:50:00,P004,4,34.57,GBP
O001934,C00105,2026-04-11T15:07:00,P001,3,82.2,GBP
O001935,C00472,2026-06-06T04:48:00,P003,3,24.77,GBP
O001936,C00709,2026-02-14T06:33:00,P003,1,27.47,GBP
O001937,C00027,2026-06-08T06:27:00,P003,2,26.28,GBP
O001938,C00796,2026-04-24T08:09:00,P003,2,24.2,GBP
O001939,C00293,2026-05-03T03:16:00,P001,3,77.52,GBP
O001940,C00531,2026-02-17T06:10:00,P001,3,80.91,GBP
O001941,C00087,2026-04-24T03:08:00,P005,4,98.41,GBP
O001942,C00843,2026-01-07T14:50:00,P004,4,34.8,GBP
O001943,C00999,2026-06-20T20:40:00,P002,1,159.79,GBP
O001944,C00215,2026-01-25T13:21:00,P003,2,24.05,GBP
O001945,C00198,2026-04-13T10:06:00,P002,1,145.45,GBP
O001946,C00876,2026-02-27T12:18:00,P002,2,142.28,GBP
O001947,C00835,2026-01-23T01:07:00,P001,3,74.56,GBP
O001948,C00715,2026-04-14T15:23:00,P003,1,26.34,GBP
O001949,C00300,2026-05-29T20:05:00,P005,4,87.44,GBP
O001950,C00483,2026-01-11T07:56:00,P001,4,83.24,GBP
O001951,C00002,2026-04-03T14:37:00,P005,2,92.83,GBP
O001952,C00379,2026-05-22T06:41:00,P002,3,136.22,GBP
O001953,C00821,2026-02-25T11:15:00,P003,2,24.34,GBP
O001954,C00805,2026-04-12T16:04:00,P005,2,90.18,GBP
O001955,C00448,2026-05-09T14:47:00,P002,3,147.57,GBP
O001956,C00686,2026-03-21T10:33:00,P005,1,90.13,GBP
O001957,C00032,2026-06-19T13:46:00,P002,4,157.54,GBP
O001958,C00881,2026-04-25T06:35:00,P005,1,83.5,GBP
O001959,C00387,2026-01-06T09:22:00,P002,3,161.02,GBP
O001960,C00151,2026-06-07T20:48:00,P002,1,157.68,GBP
O001961,C00629,2026-02-14T09:05:00,P004,2,33.33,GBP
O001962,C00658,2026-06-11T11:38:00,P001,4,78.88,GBP
O001963,C00555,2026-02-13T02:02:00,P005,2,91.41,GBP
O001964,C00515,2026-05-03T04:35:00,P001,1,73.5,GBP
O001965,C00221,2026-05-11T05:09:00,P005,2,92.06,GBP
O001966,C00602,2026-06-02T01:23:00,P001,1,77.9,GBP
O001967,C00800,2026-06-20T23:07:00,P003,3,25.6,GBP
O001968,C00502,2026-04-20T02:41:00,P004,1,35.4,GBP
O001969,C00741,2026-06-10T13:15:00,P005,2,81.61,GBP
O001970,C00040,2026-03-21T01:03:00,P001,3,85.82,GBP
O001971,C00699,2026-06-28T09:13:00,P004,1,35.14,GBP
O001972,C00824,2026-06-29T06:50:00,P001,3,85.11,GBP
O001973,C00217,2026-03-03T14:12:00,P001,4,86.64,GBP
O001974,C00269,2026-02-20T06:20:00,P001,1,83.76,GBP
O001975,C00123,2026-03-30T09:04:00,P005,2,86.97,GBP
O001976,C00592,2026-01-21T23:19:00,P004,1,35.66,GBP
O001977,C00611,2026-04-08T21:12:00,P001,1,81.63,GBP
O001978,C00241,2026-04-08T09:59:00,P001,4,79.83,GBP
O001979,C00325,2026-06-29T19:25:00,P002,3,135.53,GBP
O001980,C00588,2026-03-19T18:30:00,P002,1,158.57,GBP
O001981,C00923,2026-05-26T00:55:00,P001,1,78.72,GBP
O001982,C00110,2026-01-22T11:36:00,P002,4,164.69,GBP
O001983,C00019,2026-06-09T13:08:00,P003,3,23.54,GBP
O001984,C00373,2026-06-11T06:40:00,P003,4,26.96,GBP
O001985,C00213,2026-02-02T02:00:00,P001,4,85.59,GBP
O001986,C00035,2026-01-30T12:41:00,P002,1,145.03,GBP
O001987,C00368,2026-02-26T06:06:00,P003,2,27.32,GBP
O001988,C00950,2026-03-20T23:06:00,P005,1,90.83,GBP
O001989,C00885,2026-03-18T20:20:00,P004,4,31.79,GBP
O001990,C00283,2026-05-22T23:55:00,P003,1,24.1,GBP
O001991,C00700,2026-04-14T19:27:00,P002,3,139.88,GBP
O001992,C00033,2026-03-27T21:47:00,P004,3,36.79,GBP
O001993,C00103,2026-01-21T21:51:00,P005,2,84.68,GBP
O001994,C00581,2026-01-26T21:23:00,P001,1,75.74,GBP
O001995,C00711,2026-04-12T13:39:00,P004,1,34.57,GBP
O001996,C00640,2026-06-23T12:17:00,P002,3,137.17,GBP
O001997,C00693,2026-05-10T12:55:00,P005,1,96.75,GBP
O001998,C00268,2026-06-27T06:27:00,P005,1,85.68,GBP
O001999,C00034,2026-05-12T23:06:00,P005,2,91.56,GBP
O002000,C00335,2026-05-19T21:39:00,P003,2,24.91,GBP
O002001,C00624,2026-05-20T01:32:00,P002,2,149.34,GBP
O002002,C00464,2026-05-01T07:02:00,P001,3,74.45,GBP
O002003,C00991,2026-05-22T18:56:00,P004,3,35.46,GBP
O002004,C00532,2026-04-01T07:00:00,P001,4,79.3,GBP
O002005,C00971,2026-05-22T02:39:00,P002,1,142.68,GBP
O002006,C00741,2026-06-01T11:54:00,P001,1,86.78,GBP
O002007,C00328,2026-01-15T02:27:00,P005,4,82.81,GBP
O002008,C00077,2026-05-07T01:08:00,P001,3,72.59,GBP
O002009,C00528,2026-04-02T10:23:00,P001,2,83.57,GBP
O002010,C00699,2026-02-19T22:42:00,P003,1,25.02,GBP
O002011,C00009,2026-05-30T09:42:00,P003,3,23.32,GBP
O002012,C00906,2026-03-05T23:53:00,P005,3,87.92,GBP
O002013,C00863,2026-04-03T14:43:00,P001,1,76.34,GBP
O002014,C00960,2026-02-09T22:38:00,P005,1,90.75,GBP
O002015,C00065,2026-01-15T20:53:00,P002,1,154.83,GBP
O002016,C00342,2026-02-07T20:05:00,P003,4,23.03,GBP
O002017,C00113,2026-01-29T03:17:00,P003,2,25.07,GBP
O002018,C00162,2026-03-06T01:17:00,P005,3,88.3,GBP
O002019,C00951,2026-02-04T23:06:00,P004,2,37.18,GBP
O002020,C00127,2026-04-10T14:05:00,P005,1,86.36,GBP
O002021,C00939,2026-06-29T21:44:00,P001,1,72.02,GBP
O002022,C00169,2026-02-23T07:29:00,P001,4,73.95,GBP
O002023,C00594,2026-04-08T11:30:00,P003,4,25.62,GBP
O002024,C00667,2026-04-29T08:23:00,P002,2,141.63,GBP
O002025,C00398,2026-05-10T10:29:00,P001,3,76.69,GBP
O002026,C00289,2026-04-11T05:47:00,P002,1,159.05,GBP
O002027,C00768,2026-05-05T09:00:00,P005,3,92.57,GBP
O002028,C00205,2026-05-12T23:00:00,P005,1,95.01,GBP
O002029,C00351,2026-06-07T12:32:00,P001,3,81.83,GBP
O002030,C00166,2026-05-15T21:52:00,P001,2,78.97,GBP
O002031,C00407,2026-02-09T11:18:00,P004,1,34.93,GBP
O002032,C00027,2026-06-29T17:07:00,P004,3,32.79,GBP
O002033,C00977,2026-02-01T01:43:00,P003,3,25.4,GBP
O002034,C00759,2026-04-28T19:32:00,P005,1,94.45,GBP
O002035,C00383,2026-03-28T11:28:00,P001,3,80.82,GBP
O002036,C00736,2026-04-05T05:42:00,P005,2,88.63,GBP
O002037,C00642,2026-03-23T04:47:00,P002,2,137.87,GBP
O002038,C00132,2026-05-22T10:25:00,P002,4,142.93,GBP
O002039,C00949,2026-06-14T22:52:00,P002,1,151.99,GBP
O002040,C00680,2026-02-11T00:46:00,P002,4,153.51,GBP
O002041,C00177,2026-04-09T10:43:00,P001,2,82.45,GBP
O002042,C00737,2026-03-09T04:58:00,P001,3,76.99,GBP
O002043,C00862,2026-05-06T17:36:00,P001,2,87.79,GBP
O002044,C00110,2026-03-16T12:23:00,P004,3,32.45,GBP
O002045,C00233,2026-01-16T07:27:00,P001,3,86.13,GBP
O002046,C00871,2026-01-17T07:29:00,P001,1,72.23,GBP
O002047,C00216,2026-01-17T09:36:00,P004,3,33.61,GBP
O002048,C00190,2026-01-22T09:37:00,P002,4,148.94,GBP
O002049,C00515,2026-06-23T23:06:00,P001,3,87.42,GBP
